Date,Open,High,Low,Close,Volume,MA5,MA20,MA50,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,momentum,volume_ma5,volume_ma20,price_variance,daily_return
2023-03-24,0.324999584603302,0.34521360654637845,0.37285895147640313,0.38206341947891664,0.5110220440881764,0.2619121047275901,0.7574636281275176,0.4945038648613558,0.3746782769618262,0.22742369986862604,0.5175077713596856,0.7574636281275176,0.9261761143478493,0.43917362466994736,0.21448300672143084,0.3961181154611812,0.24689472270713053,0.8303354579122241,0.5847034607793737
2023-03-27,0.38928227079647715,0.39854703773108224,0.4341681254114591,0.42508610966635596,0.6295925183700736,0.13609827552670373,0.7390798296954566,0.41703334155784866,0.5411074552202413,0.22963311052069757,0.41060175755003947,0.7390798296954566,0.9218126894159324,0.42032821070131576,0.6976725248106173,0.36161247511612477,0.23927420437760194,0.3474292711085576,0.3599341088421212
2023-03-28,0.27022090290025513,0.28367848722370925,0.29842614692255065,0.2620303234290441,0.683144065909597,0.19474428630885554,0.6159678936487243,0.34303164865898417,0.43252535635718603,0.16607654553380657,0.30532896059901526,0.6159678936487243,0.7559870614389794,0.38313010271199444,0.5064931406487999,0.4792302587923026,0.29218141533503417,0.2602447572490184,0.2541137405171777
2023-03-29,0.8358428225678247,0.8062260413787214,0.8059128612094326,0.7786330814343906,0.6256958361166779,0.34465171441238396,0.6627098510562703,0.4079979633752142,0.5843578709410722,0.3371492992863442,0.2742656147514574,0.6627098510562703,0.8262109504253541,0.3925197221396026,0.894795228129722,0.6612143331121434,0.384013696790654,0.6050722807653003,0.6398333843498865
2023-03-30,0.3568867441924055,0.3490441277006797,0.3663927473003121,0.3329452350967034,0.9776219104876419,0.42402535041609557,0.6783472109909647,0.43277603190052183,0.2615278136334187,0.2859729623528559,0.23351367625169564,0.6783472109909647,0.8120236042092239,0.4202118015039982,0.46332481018886723,0.8645321831453219,0.4535215523029408,0.40957282453255417,0.159949284305584
2023-03-31,0.2799479724236016,0.269265762717672,0.32394097563667756,0.3097417775014816,0.9425517702070808,0.404165714677146,0.6314162390223217,0.44805459649135493,0.19158975102977482,0.23868063584205607,0.1862176844061421,0.6314162390223217,0.8023003004199429,0.37117990343459195,0.4268709012491982,0.9931320504313206,0.5886262924667651,0.43085605312591957,0.3244631450391754
2023-04-01,0.7376702116510256,0.7651089607229948,0.7641736862381663,0.757628433457627,0.27811177911378315,0.49548235569504384,0.6424661189555945,0.5064109962635008,0.5951700191343605,0.3928104460267769,0.19627135384938466,0.6424661189555945,0.825026354266817,0.36940886582596066,0.7631616398889924,0.8883875248838753,0.6262253256344836,0.5722657198749006,0.5886087338970867
2023-04-04,0.1378695308290805,0.14418065040324368,0.17426474186363505,0.14355215056924409,0.778557114228457,0.46294806455234494,0.5898061649933659,0.452912585776474,0.2487625947701193,0.2570085853782063,0.1621185975775875,0.5898061649933659,0.8589736930386049,0.28516445994381145,0.14078404166299974,0.9168214996682151,0.7404659594467571,0.6586941924438794,0.08974125834748459
2023-04-05,0.8951818212606346,0.9169788305854529,0.888534868357769,0.9271955132791724,0.758183032732131,0.5037435401563195,0.666187940446548,0.5217125403494958,0.5884063491592098,0.4825896671974608,0.2048878461297102,0.666187940446548,1.0,0.2833903901664814,0.81746431753204,0.9563039150630392,0.7693870014771049,0.7888119215048756,0.8520627949258743
2023-04-07,0.2202523160641534,0.20571195526103825,0.24177536546487377,0.21639042465616443,0.22277889111556448,0.4717374073351983,0.5784714121912877,0.5033900771283459,0.41915917356766585,0.36112255498193413,0.20136157626665055,0.5784714121912877,0.9558797877007796,0.2086528311774023,0.4389768456876134,0.731353682813537,0.7399624009668324,0.8403952221117964,0.07838625560370455
2023-04-08,0.9950736011610317,0.991756523770992,1.0,0.9789495416111037,0.14684925406368293,0.6555029036031121,0.5911361166985412,0.5610035222008705,0.5928951603733126,0.5878934892848504,0.2690017191065002,0.5911361166985412,0.9975948940995494,0.19641453564684985,0.6121869994280493,0.4942269409422693,0.6840170538471868,0.9788315447892096,0.8033700436285482
2023-04-09,0.17180572507228242,0.25654605778494566,0.23976148014165077,0.31004165198080924,0.49944333110665784,0.532594874987395,0.475122513817988,0.5789107421888104,0.6500131168067023,0.48375380502922516,0.29075605858235176,0.475122513817988,0.7980639288291531,0.1895515207113021,0.5820051684427252,0.560185799601858,0.6349033167718545,0.9999999999999999,0.10060837243022872
2023-04-10,0.9052255390561901,0.9676805880914985,0.9020012644917987,0.9639607659476627,0.6457359162769984,0.7578803609501532,0.5208323014870615,0.6549587179209801,0.7909094967300587,0.6770781290982729,0.36822832128271343,0.5208323014870615,0.9267829892861812,0.1596107750236726,0.5105989926454199,0.5206038487060385,0.6255706996105816,0.9341742006473476,0.7041505686345388
2023-04-12,0.9492141811738342,0.9105338825762124,0.9088682208650036,0.857132984512642,0.15865063460253842,0.7386410812240782,0.5263334569661904,0.7162493160128829,0.8199874518303611,0.7817700335275246,0.4627354893981671,0.5263334569661904,0.9421806770287304,0.15606840430508928,0.8430558015498598,0.3419376244193762,0.6083993554451457,0.9045263636987294,0.29912210152910856
2023-04-13,0.8223706344427693,0.7935496930313879,0.7597671066620784,0.7362501221006922,0.8665107993765309,0.8813953653404416,0.5058466539072883,0.7081636485255789,0.6780295093269324,0.8099249069681231,0.54708936885288,0.5058466539072883,0.88956977513757,0.1661777043108943,0.35676882053730624,0.5337757133377572,0.6774707936081643,0.6234420892025958,0.2913801320872472
2023-04-14,0.7121623093506486,0.7825256032466592,0.7017092813338752,0.7804626385629722,0.32732130928523717,0.8268905520410155,0.5340650936633722,0.7267447643318992,0.6783985081567028,0.8471278788829333,0.6261319984087541,0.5340650936633722,0.9452527277601028,0.16318825468910103,0.7493029964949869,0.5875580623755807,0.7038069021082316,0.5519614036663217,0.35528837171692984
2023-04-17,0.7346393186325946,0.6942875545372333,0.7563028849141447,0.7141133732891017,0.5998663994655979,0.9378492772328009,0.50562467701545,0.8037544255912987,0.7126651679942493,0.8445640531019069,0.6885694826107147,0.50562467701545,0.8718933994128575,0.17743290645649767,0.35283424830307364,0.6174850696748506,0.6818685376661744,0.1223852555408716,0.31086552848949245
2023-04-18,0.7775267865721842,0.7645676317482009,0.7674500831790838,0.7190355420987743,0.8766421732353596,0.8705924285783253,0.61837869334917,0.8702269551876842,0.5395263420733634,0.8408044487742088,0.737351304051411,0.61837869334917,0.8753533594963203,0.30820089007277085,0.41434654588682573,0.6862972793629729,0.7705451859809318,0.0,0.33926635320227416
2023-04-19,0.07000204876269533,0.07809908768790685,0.15949680332368987,0.1373975472307617,0.564350924070363,0.6729519544130504,0.6023499148558571,0.8402875373033307,0.49149376094939967,0.589817573981404,0.698391343547338,0.6023499148558571,0.8963294200760084,0.27562383040836447,0.16072579027289374,0.8071997345719975,0.8533637706458976,0.6090956776187358,0.096978023784071
2023-04-20,0.35862444087335543,0.3500211362172694,0.4074885179011778,0.37673872055186164,0.8042752171008685,0.5742295625599101,0.658316184813259,0.8012872595980074,0.5843873848034724,0.4927748031391564,0.6370707186717569,0.658316184813259,0.8270997075813025,0.3867571924478279,0.2681335518113608,0.7886529528865296,0.9300892977037734,0.6329025555311432,0.4954678875961558
2023-04-21,0.11244426441316269,0.144952204112607,0.18872956080524772,0.15532046747188466,0.16978401246938324,0.40256454689560184,0.6201903082793674,0.7299980014468339,0.34579504491539104,0.32394774640573165,0.5355570990834019,0.6201903082793674,0.8617104667013509,0.31922721164542534,0.1827764692976403,0.7417053749170537,0.8786424063381228,0.6572346632767555,0.21984702147990812
2023-04-24,0.8707163744024393,0.8552611895437341,0.8587757795615014,0.85966241093568,0.3322199955466489,0.44253253975059703,0.6932624909430025,0.8181453721223324,0.8135440403181005,0.48958792800741024,0.505813112802265,0.6932624909430025,0.9678375635979002,0.33628728291401466,0.5677691893863744,0.6619442601194425,0.8338089163421514,0.7781119576302505,0.7944421983289774
2023-04-25,0.6273688005579308,0.6457837451718553,0.6672382967377526,0.6519834401555563,0.7959251837007348,0.4241199279277257,0.7588314722529939,0.8841366260832313,0.4534632686735762,0.5323729037546594,0.4953118627764863,0.7588314722529939,0.9784007872199592,0.4067602494088045,0.7736133863945611,0.6378898473788985,0.8508124076809453,0.741448644672071,0.2585792670455527
2023-04-26,0.3306495215832541,0.3223318024658399,0.3534383763716862,0.33346329018921395,0.4995546648853263,0.4779598868885053,0.6839780386736969,0.8045417043560601,0.611067671541653,0.43186708808338675,0.4556821858837564,0.6839780386736969,0.9192656476143428,0.35698102347207294,0.466540929956019,0.6185799601857995,0.8317946824224522,0.6360140871262756,0.19971144919618192
2023-04-27,0.05936084875192815,0.06390002612790346,0.08314102799429768,0.09278318268311425,0.10320641282565131,0.39998525310059674,0.6435957966794117,0.6775239400195776,0.13799236881542742,0.2529316687646796,0.3683805035583122,0.6435957966794117,0.968670683837149,0.27714983665168536,0.45593832191118155,0.40965494359654936,0.6999630723781387,0.7798771915946097,0.20489394544013131
2023-04-28,0.3104396345346041,0.3312169062692021,0.3328691371871655,0.3270864426122463,0.16187931418392343,0.44715245790074976,0.6465122293829708,0.6039431351948128,0.5704339608735276,0.21406288954576175,0.286462040184569,0.6465122293829708,0.9671964804532882,0.2815510386497455,0.19720747403026934,0.40729927007299266,0.5822646703370487,0.7030179919957578,0.4996187659838487
2023-05-01,0.6023651940094168,0.5876561628171666,0.5829467108212874,0.5704250778815395,0.06468492540636829,0.367727434913127,0.6150347701797267,0.6380529399808044,0.32568586920680276,0.2891703984567583,0.24426430835028973,0.6150347701797267,0.9163020979987975,0.2775756343393081,0.44546824853688355,0.3275713337757133,0.5500872834698536,0.47003127893726016,0.4717580278169714
2023-05-04,0.8089102521689018,0.7940053727659011,0.8317746096261984,0.8003752122355973,0.4723892228902249,0.4084760470794033,0.7254768136128025,0.7217339647025423,0.5285682301266645,0.4470969751513958,0.25957629857544073,0.7254768136128025,0.9564028070150101,0.3817426926071217,0.7473714464451406,0.23115461181154612,0.5039277561434135,0.6085423636720363,0.442281273191128
2023-05-05,0.4740538787915034,0.4385457856946402,0.5001471117016223,0.47218195664308193,0.19550211534179474,0.4465684093466509,0.6489681921628332,0.6901928939786792,0.4174720612161118,0.43371127967715445,0.2676667527406954,0.6489681921628332,0.8202252441206719,0.3802079052395053,0.6992001962942872,0.1405441274054412,0.4190949375587485,0.5950366232293688,0.20842394951560989
2023-05-06,0.28889515456145487,0.2970582296970061,0.27086364586209166,0.2741123804147473,0.22689824092629707,0.496361689992985,0.6586738969667394,0.6569372616807758,0.296583015256767,0.3409061720513372,0.2453031656478321,0.6586738969667394,0.8092037280478195,0.39883937007864034,0.4612023582047626,0.1774054412740544,0.41971599301732265,0.4359550566619367,0.2399151762195167
2023-05-07,0.11649960270986925,0.12027617572300286,0.1755721909760345,0.1731848882916368,0.13126252505010022,0.454100083025889,0.5231879494834413,0.6632076593720129,0.28104069965157574,0.2277315152972616,0.1922472185869317,0.5231879494834413,0.6495651730425642,0.34301173598514145,0.2717024932849298,0.16828135368281355,0.4173660534443402,0.5448868772755492,0.2787535521177985
2023-05-09,0.6960075474966978,0.6965701985381818,0.7228387924085162,0.7174375000234338,0.6476285905143621,0.4944699235467884,0.591689852918182,0.6883942654556279,0.5606196569946471,0.37083897568079216,0.19426811308437367,0.591689852918182,0.7061188717452849,0.38697964386085903,0.44470899107250317,0.3420039814200398,0.43970726467033705,0.6151543994501879,0.6842367295257359
2023-05-10,0.8950536363443353,0.8786896148501839,0.8924476991301933,0.861776331671526,0.20808283233132935,0.5113307667552669,0.5745079688048582,0.6701698975000969,0.9270312297394894,0.545157637993077,0.25004827327277035,0.5745079688048582,0.6455293451290851,0.40618643500912266,0.7048123227032573,0.26323822163238225,0.3737243185175241,0.668620648547901,0.39690821515067637
2023-05-12,0.9628831456626152,0.907597833120142,0.9471060493714947,0.9077148426288794,0.625473168559341,0.6309287768600427,0.5830130961321878,0.7261893661909156,0.8431770889092427,0.7006185426248718,0.34297645551793543,0.5830130961321878,0.6739599462878179,0.397696397805132,0.8391255643552007,0.3913735899137359,0.4441050087283469,0.8153908922130245,0.35460181583885436
2023-05-15,0.4959533278515782,0.4662308854562005,0.4880588980418208,0.45991203197494646,0.8665107993765309,0.6819496511034746,0.536548005100741,0.7564604849409697,0.7138402012208196,0.6321803947060081,0.39605423376992893,0.536548005100741,0.608645873747343,0.3854344118469235,0.6481894809725599,0.5819840743198408,0.4441050087283469,0.7161835920379381,0.17233177955223478
2023-05-16,0.5253180060871632,0.5258451188817712,0.4657354571401473,0.4566910724026799,0.6358272099755066,0.7598008916483383,0.48210717398626635,0.7382730250407299,0.3165677216118359,0.5758103725646282,0.4210014380119461,0.48210717398626635,0.5178705660722454,0.3803523144752001,0.3468349196187912,0.7323490378234905,0.4906170269907346,0.45019087333147967,0.335629249100514
2023-05-17,0.4287200728750411,0.4411653734629175,0.45638134518407925,0.4524986171443818,0.35537742150968604,0.687048260994519,0.43811774982145923,0.7053255004635783,0.4321763659460989,0.5291298364148193,0.42645485287704227,0.43811774982145923,0.4503776963376511,0.3724306136044273,0.26507648750604484,0.6452554744525547,0.4537565462602391,0.5092905162763665,0.33514221532064986
2023-05-18,0.020658253671388627,0.0513294972912679,0.05022727539527516,0.05067766085015368,0.597639723892229,0.4643193003345245,0.3257361748468659,0.6494452522006338,0.3830539286226937,0.3235837048976548,0.3669512932456941,0.3257361748468659,0.4196952492738779,0.25983889064152765,0.018609142015396984,0.7613470471134705,0.41169262790385397,0.7066601206978791,0.13678456531108726
2023-05-19,0.10434879011102116,0.13274509636178267,0.13030510683083807,0.09457869802266605,0.5326207971498553,0.2410308461939028,0.3185363649132791,0.5973766165928751,0.5625531216242994,0.18309913912533726,0.27569776641602517,0.3185363649132791,0.43019541714078535,0.2445034581050698,0.28926548990949824,0.733676177836762,0.40690882234456827,0.43843308215457666,0.36910702596386036
2023-05-22,0.026757090029097208,0.056540645912511955,0.07703594113211798,0.06094291399178142,0.7990425295034514,0.13147330383738853,0.26543662432924897,0.5041934693904526,0.36946660154936706,0.06262714380438633,0.16526247411576617,0.26543662432924897,0.4638759348597645,0.1599140587591641,0.2725237756719571,0.7135700066357,0.406119914059353,0.44191830356259365,0.3139595236309984
2023-05-23,0.6406747721618369,0.6218043172489509,0.6103064980183648,0.5816015740013397,0.2803384546871521,0.16577392248889522,0.3371140047832579,0.45987675207940626,0.5686705112598107,0.19199027334317226,0.11710932097362003,0.3371140047832579,0.4900749419536714,0.22740592264696646,0.561425899734009,0.6076310550763107,0.42278769974486363,0.5530108364650129,0.7109696933220244
2023-05-24,0.3138631274100834,0.37382524710149756,0.3851552073563853,0.4176818317437375,0.27532843464707196,0.15621317888916186,0.26279682383675773,0.379739576724754,0.30499536490292245,0.2281217169855823,0.08981338441311848,0.26279682383675773,0.3247554336607079,0.2474440000061935,0.6923776383371475,0.583775713337757,0.414210420303478,0.5335388948251153,0.26293125353686886
2023-05-25,0.5109466726048655,0.5146152662602026,0.5526685058295158,0.5551055836443438,0.5731462925851704,0.2947298736065336,0.24650721852148472,0.36088473306500823,0.6206912004521505,0.3173495943478124,0.09570108604866268,0.24650721852148472,0.29027532955645086,0.25069181239237404,0.7438568295725643,0.5764764432647644,0.3806230696924935,0.5503803459762099,0.40768993320897107
2023-05-26,0.9158362066232104,0.8919325298133309,0.8961597809570061,0.8715855455348233,0.08594967713204187,0.5080971663883447,0.3369902191433072,0.3673760325158515,0.9715259230740723,0.522357286892847,0.16411023774910405,0.3369902191433072,0.4714903113746223,0.23936874201775948,0.9365765928003331,0.44336429993364307,0.3182657445951389,0.6816559675256267,0.48341113873036046
2023-05-29,0.247838288674469,0.32549166378229066,0.31990961811881347,0.3503502502209418,0.16544199510131374,0.5875688725131039,0.38029904144283844,0.2975022035985262,0.667617215875538,0.4639304275840563,0.2006834503365477,0.38029904144283844,0.43671706606000527,0.31311920705117235,0.36307037744869575,0.2545454545454546,0.3276487176044045,0.41022255886896264,0.14121865490420815
2023-05-30,0.41130852772797755,0.41993793785334743,0.4497216963706434,0.4315530372465718,0.07281229124916501,0.546365310181903,0.39786466125015707,0.2725812761751065,0.3621521966807648,0.4527761907857412,0.2264762303484541,0.39786466125015707,0.4405285406275139,0.33135899360284826,0.49799705914060244,0.19270072992700732,0.3142204914730766,0.42816945698742714,0.38123612184538086
2023-05-31,0.761575382889661,0.7275414621513026,0.7422153090364922,0.6977915455204325,0.14940993097305727,0.6232838746730434,0.4192807986726246,0.24705828927086948,0.4517493063495437,0.5564940801166677,0.2793371710921258,0.4192807986726246,0.48329499066868564,0.32876025615848103,0.5689026086272914,0.15517584605175844,0.3269940915805021,0.4325338275762074,0.4722390599921805
2023-06-01,0.1531869124055909,0.17849329453830753,0.16319410091427078,0.16092431299691823,0.4534624805165888,0.5150410826659628,0.3117598115016351,0.2625349803075121,0.13267782291164276,0.41175526272959784,0.2766533842489932,0.3117598115016351,0.37659021978474083,0.27143535501722393,0.0991811774309842,0.11950895819508955,0.32414059352759494,0.6464076253479335,0.11238925442556136
2023-06-02,0.7916378068199821,0.7463450750952672,0.7296594532226521,0.7124828445291417,0.21732353596081055,0.47135123270318635,0.35216539809840963,0.32855816825915163,0.7021262417449694,0.5311040429872784,0.3115898257045431,0.35216539809840963,0.4512963719805452,0.2704291689885556,0.6896960991689778,0.1586595885865959,0.32743050892977044,0.5103907671749144,0.6932418155837352
2023-06-03,0.6671723556997466,0.650348516326517,0.5772554051149505,0.5621651470535122,0.042974838566020926,0.529515933893052,0.40060026286005,0.3998812097166926,0.6178173616875686,0.5612372903347692,0.34890183452302687,0.40060026286005,0.477000360274606,0.3108230453238927,0.5622566067290049,0.12216323822163239,0.2997012219685782,0.486818513116825,0.27487360816868955
2023-06-04,0.07051551500425957,0.06906162450082376,0.10527010974893358,0.10462976186673667,0.19416610999777334,0.43974229233699536,0.3890730058374814,0.3617014810368797,0.39528190747497205,0.3921090322947863,0.3262007340889278,0.3890730058374814,0.49379491112288587,0.28628115837678525,0.16385826274391974,0.15832780358327803,0.3091849066738286,0.6796991567275407,0.12695877348557266
2023-06-06,0.1584664101076807,0.1635537212839322,0.1996338053091471,0.19717417710382457,0.8196392785571143,0.30227198179776305,0.30159290981169473,0.33033680876523697,0.6368637572931781,0.2998044659585213,0.2793594290648994,0.30159290981169473,0.41767894187986343,0.23266943672270468,0.5103152991448681,0.35806237558062365,0.3351181683899558,0.6156382399649185,0.4005557121668346
2023-06-07,0.3374658896496634,0.3920068840045383,0.38730553539264423,0.3966776247667322,0.26586506346025385,0.36701020908331405,0.22338851263609794,0.34886663487497316,0.7110612648277332,0.31366008432785114,0.24619153521066064,0.22338851263609794,0.23992757206640558,0.25622155025448357,0.3165280353704888,0.302156602521566,0.34382973009265494,0.5553491858797597,0.4614601843581542
2023-06-09,0.38731164144461316,0.36384477865455933,0.4320194450741446,0.39243692288508625,0.16822533956802493,0.27912509959464415,0.13674669124804772,0.2957192818194532,0.7268363370308084,0.32496684279866933,0.22317040097554033,0.13674669124804772,0.0018300853836139552,0.3091381976396672,0.39693551298853147,0.2875248838752488,0.27489257419094937,0.35137535854579494,0.3350151514022826
2023-06-10,0.7862590969416028,0.7738571850480209,0.7858919572924339,0.7690296528773065,0.7778891115564462,0.3359304156888243,0.1887235229186892,0.3557321328039311,0.6584111337005429,0.4940835256104522,0.2573006044778769,0.1887235229186892,0.13447547824379757,0.2840328299315793,0.8560778815669112,0.5065361645653617,0.2615314891902778,0.567543230843611,0.5343068846565384
2023-06-11,0.6621904448027249,0.6468880530678558,0.6208107084350141,0.6142662841526417,0.8392340236027611,0.4758773999542101,0.2152191339831271,0.39764003662628333,0.6633953721603285,0.5617635905909948,0.30563398699050837,0.2152191339831271,0.18204107194742747,0.28429974408011205,0.7199483354818917,0.6987723954877239,0.2921982006176984,0.4691027958653048,0.2752983527372251
2023-06-12,0.9232419235115643,0.8944982709815914,0.9377609225237329,0.88094366217376,0.82999331997328,0.6636415675201883,0.2872603716214268,0.4146103711379414,0.7249934221689907,0.7261885334429611,0.39539000933264706,0.2872603716214268,0.3700165311120909,0.24681507301893335,0.756923947417439,0.70185799601858,0.3637538606150126,0.46181754595552404,0.45536457239264627
2023-06-13,0.8104071374933071,0.7629691111248595,0.7507645825825,0.7167677204817126,0.037408149632598545,0.7515388072776636,0.3992606219012149,0.4934948695894441,0.4804938176242277,0.7835947351354915,0.48503180222255543,0.3992606219012149,0.4084774538793017,0.3538888428411009,0.6688882566291711,0.6337757133377571,0.27929031824895945,0.3629804980035758,0.27582664058213524
2023-06-14,0.18418962052822097,0.2314524187194842,0.22972335061073212,0.25342768490428014,0.16043197506123358,0.7133666536157064,0.4259704129124673,0.4007726198741608,0.5099508793698706,0.6308624531149818,0.5092890067501464,0.4259704129124673,0.3709748629509253,0.4098347973267815,0.20655074226846304,0.631453218314532,0.22317711830267206,0.5232724094585443,0.14556120899008593
2023-06-15,0.900607048262829,0.848910647886604,0.8832589878283199,0.8295022312534531,0.7320195947450457,0.7299725180002572,0.5552004391581438,0.48514753900887087,0.7478556860532388,0.7517474053494566,0.566255553166896,0.5552004391581438,0.42714909951239655,0.5256943661352103,0.6088374477128407,0.6177836761778368,0.21307237813884794,0.5495020977618522,0.6773467202671593
2023-06-16,0.5421727643989527,0.5220082235932009,0.5480655089538691,0.5214800608922469,0.7026274771765754,0.7044932763077194,0.5450912588482888,0.42219172894794355,0.4795154954270213,0.7143397930042512,0.6002056794317038,0.5450912588482888,0.41572294964197365,0.5212127236833037,0.29249645996354046,0.5770736562707366,0.27673895528400694,0.5712709467856999,0.2184608213872572
2023-06-19,0.8142308755140288,0.7543702046273413,0.8052831845986528,0.7561155766453028,0.05789356490759297,0.6702152892376934,0.6019974738322924,0.4835793109789499,0.8584617304972595,0.7812359459698435,0.6481514268362158,0.6019974738322924,0.49271286221272614,0.538185278729534,0.5120205760500082,0.3469807564698076,0.2439572982409024,0.5007128768232705,0.448301215375554
2023-06-20,0.9041915275273429,0.8410082218565187,0.86628109054919,0.8231326333911341,0.7506123357826765,0.6994232602962771,0.6470650982763493,0.4641988942776383,0.6241950033764667,0.858695762860028,0.710575961287478,0.6470650982763493,0.5834110184222165,0.5322595391166056,0.8039534423931969,0.5595222295952222,0.2707130388075736,0.5468869547322593,0.3642617589124042
2023-06-21,0.31756450022883986,0.31219941305769794,0.3554922625291044,0.34779720085134025,0.04442217768871075,0.7253372766311703,0.5589922846231374,0.3941053728409116,0.44988998368239086,0.7157815340892824,0.7161099766866471,0.5589922846231374,0.4557554790370446,0.5115292733849932,0.2252091712563445,0.5249502322495023,0.2644521283738419,0.44432900572698963,0.15324309345287124
2023-06-22,0.1065412018249754,0.11754986136295753,0.13809888282658234,0.12290059253048902,0.8884435537742151,0.5313033640443818,0.5207475784921467,0.30969773886300267,0.5714581582213645,0.5070131350323995,0.6556696902278203,0.5207475784921467,0.5036996829338944,0.435171667703812,0.2709652928281818,0.5715660252156602,0.3734557539948973,0.666184557525249,0.2150758196641854
2023-06-23,0.2261657475871386,0.24738544416947095,0.2892947869454312,0.2772983438887905,0.4157203295479849,0.4642506835298428,0.49481029867076654,0.24045352236320028,0.604943740127047,0.4083181091148771,0.5766514239496001,0.49481029867076654,0.5099765180298741,0.40048229750945485,0.2267987475178898,0.4860650298606503,0.42515442460051034,0.7198238168816296,0.44085871692864564
2023-06-26,0.4282804444493613,0.408233488132576,0.46926481540645226,0.44078773733575927,0.20485415274994434,0.3776611668124077,0.4515961860694402,0.20283912938812776,0.5855854321614034,0.40080578350792817,0.5111026177525237,0.4515961860694402,0.44905857344041067,0.3891913690723945,0.27990154596000444,0.5298606502986065,0.4335134953672619,0.5878933171636319,0.43167341812553883
2023-06-27,0.8249616889778275,0.7966464923710768,0.8170313139319059,0.7813319294305402,0.1638833221999555,0.3661826282782843,0.5559151250947254,0.2114122029889689,0.7569479513169195,0.5391748754581147,0.5016569422107413,0.5559151250947254,0.513698018388296,0.470146386121838,0.7289991084479581,0.3550099535500995,0.38985497515778156,0.5396960141326621,0.5086662491961061
